Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Gender_Male,School_Type_Public,Internet_Access_Yes,Extracurricular_Activities_Yes,Learning_Disabilities_Yes
18,73,1,2,7,94,2,1,2,1,1,3,2,1,68,0,0,1,1,0
20,86,2,2,7,73,1,3,0,0,1,3,0,0,69,1,1,1,0,1
21,63,1,1,7,64,1,0,0,1,0,3,0,0,62,0,1,1,1,0
19,70,2,0,7,66,1,1,2,0,1,4,1,1,64,1,0,1,0,0
22,91,2,1,6,85,0,2,1,1,2,2,0,1,71,0,0,1,0,0
24,81,1,1,8,78,1,1,0,1,2,2,0,0,68,1,1,1,1,0
24,97,2,1,5,74,2,0,1,0,1,5,0,0,72,0,1,1,0,0
14,77,1,1,5,60,0,1,2,2,0,3,2,2,64,1,0,1,1,0
18,95,1,2,6,94,1,6,0,2,1,3,0,2,73,0,1,1,1,0
27,78,1,2,8,89,0,0,0,1,1,3,2,0,69,0,1,1,0,0
25,99,0,1,8,57,1,1,1,0,2,3,2,1,70,1,0,1,0,0
12,98,1,2,4,68,1,3,0,2,1,2,0,0,69,0,1,1,0,0
22,73,1,0,8,77,1,1,2,1,1,3,0,2,64,1,1,1,0,0
8,95,1,1,7,73,0,2,1,1,1,2,1,0,66,1,0,1,0,0
20,94,1,1,6,70,2,1,1,1,1,2,0,1,69,0,1,1,1,0
31,68,2,1,7,86,0,1,0,1,2,3,0,1,68,0,0,1,0,0
14,85,1,0,5,53,1,4,1,1,1,3,0,0,65,1,1,1,1,0
15,63,2,0,7,74,1,4,0,1,0,2,0,1,62,1,1,1,1,0
25,93,2,2,5,63,1,2,2,1,2,2,2,0,75,0,1,1,1,0
11,67,1,1,6,54,0,0,0,1,2,3,0,0,60,0,1,1,1,0
16,63,1,2,6,73,1,0,1,1,1,4,1,0,63,1,1,1,1,0
24,76,1,0,8,59,1,2,1,1,2,4,1,2,66,1,1,1,1,0
16,83,2,1,7,63,1,0,1,1,1,3,2,0,67,0,1,1,1,0
19,94,0,1,8,75,1,1,1,1,0,3,1,1,68,0,1,1,1,0
24,99,1,1,5,99,1,0,0,1,2,3,0,1,72,0,1,1,1,0
23,78,0,1,7,84,2,0,0,1,1,3,1,0,66,1,0,1,0,0
22,62,1,1,8,64,1,0,0,1,1,3,2,0,63,0,1,1,1,0
18,90,1,2,9,69,1,1,2,2,2,3,1,1,71,0,0,1,1,0
22,83,0,1,5,70,2,2,0,1,2,3,1,2,67,1,1,1,1,0
19,78,1,1,6,58,1,1,0,1,1,3,2,0,66,1,1,1,1,0
23,72,2,1,8,58,1,2,0,2,2,2,1,0,66,0,0,0,0,0
17,80,2,2,9,57,1,4,0,1,2,2,1,0,68,1,1,1,0,0
19,74,1,1,7,76,2,1,2,1,1,3,1,0,66,0,1,1,0,0
14,90,2,1,5,84,1,0,0,1,0,3,2,0,68,0,1,1,1,0
20,82,2,1,5,80,1,3,0,1,1,1,1,0,68,0,1,1,1,1
15,95,0,1,7,99,0,0,2,2,1,2,0,0,68,0,1,1,1,0
13,82,1,2,8,56,0,2,0,2,1,3,2,0,66,1,0,1,0,0
22,70,2,0,7,99,1,1,0,2,2,2,0,1,66,1,0,1,0,0
21,94,1,2,5,73,0,0,1,2,1,3,2,2,70,0,1,1,0,0
25,82,2,1,9,61,0,1,2,1,0,2,0,0,68,1,1,1,1,0
17,68,1,1,6,97,2,2,2,0,0,3,0,1,65,1,1,1,1,0
22,85,0,2,8,73,2,1,1,1,2,3,1,0,70,1,0,1,1,0
23,74,1,1,4,67,1,3,2,1,0,5,0,2,66,1,0,1,0,0
23,94,1,2,9,61,1,0,1,1,0,1,2,1,68,0,1,0,1,1
15,78,1,1,6,63,2,1,1,1,1,2,1,1,64,1,0,1,1,1
21,89,1,1,9,99,1,0,1,1,0,3,0,0,69,1,0,1,0,0
22,64,1,1,8,65,0,2,1,1,1,4,2,0,65,0,0,1,0,0
20,76,1,2,5,99,0,3,1,2,0,3,2,0,69,0,1,0,1,0
7,99,0,2,7,67,0,1,2,2,1,4,0,0,66,0,0,0,1,0
21,92,2,0,9,62,1,1,1,0,2,2,0,0,68,0,1,1,0,0
33,66,1,1,6,59,1,3,2,1,2,2,2,0,70,0,1,1,1,0
18,71,2,1,9,71,1,1,1,2,2,3,0,1,65,0,1,1,0,0
16,73,2,1,8,62,1,0,2,2,1,2,0,0,65,0,0,1,1,0
22,86,1,0,9,85,1,1,1,1,0,3,2,0,68,0,1,1,0,0
22,90,0,1,7,62,0,0,1,1,2,3,1,0,67,1,1,1,0,0
27,90,2,2,7,92,1,0,0,1,1,3,0,0,72,0,0,1,0,0
12,80,2,2,10,92,2,1,2,2,2,3,2,1,70,1,1,1,1,0
24,92,0,2,8,64,2,1,2,2,1,3,1,0,72,1,0,1,1,0
24,77,2,2,7,88,0,1,2,1,0,5,1,0,71,1,1,1,1,0
19,65,0,1,8,93,0,1,1,2,1,4,1,0,64,1,0,1,0,0
22,83,0,2,6,80,1,2,1,1,2,5,0,1,69,0,1,1,1,0
26,98,1,1,7,68,1,4,0,1,2,1,0,0,73,0,1,1,1,0
25,92,0,2,9,72,1,1,0,1,0,5,2,2,70,0,1,1,1,0
13,83,2,1,7,89,1,1,0,1,1,4,2,0,68,0,1,1,0,0
25,86,2,1,6,65,1,2,1,2,2,5,0,1,71,1,1,1,0,0
20,97,1,2,6,67,0,1,0,2,2,3,2,0,71,0,0,1,0,0
20,77,0,2,7,58,2,0,2,1,1,3,0,0,66,1,1,1,1,0
20,73,1,2,6,70,0,3,2,2,1,4,0,0,68,0,1,1,0,0
19,99,1,2,5,54,0,0,1,1,1,2,2,0,70,1,1,1,1,0
27,95,1,1,5,66,0,3,1,1,1,4,0,0,72,1,1,1,0,0
19,73,0,2,9,69,2,1,0,0,2,4,2,0,66,0,1,1,1,0
13,79,1,2,7,63,0,3,2,1,1,2,0,0,65,0,0,0,1,0
18,77,1,2,7,55,2,3,2,1,1,3,0,0,66,0,0,0,1,1
21,66,2,1,6,76,0,3,0,1,1,1,0,1,65,0,0,1,1,0
27,98,2,0,6,93,0,0,0,1,1,4,0,1,72,1,0,1,1,0
24,76,1,1,6,67,1,2,2,1,0,3,1,0,68,0,1,1,1,0
15,95,1,1,7,62,2,0,2,1,0,3,1,0,68,0,1,1,1,0
35,68,0,2,5,64,1,0,2,0,2,4,0,0,67,1,1,1,1,1
22,82,1,1,9,93,0,2,0,1,1,2,0,0,68,1,1,1,1,0
28,61,2,1,7,76,2,1,1,2,2,4,0,1,67,1,1,1,0,0
19,91,1,2,7,57,0,3,2,2,0,3,0,1,69,0,1,1,0,0
23,83,0,0,8,85,1,2,0,1,1,2,0,0,65,1,0,1,0,1
25,85,1,1,8,58,1,2,1,2,1,4,1,0,70,1,1,1,0,0
27,62,2,1,6,53,0,1,1,1,2,2,0,1,64,1,1,1,0,0
26,68,1,1,8,63,1,2,0,2,2,3,0,0,66,1,1,1,0,0
25,63,0,1,8,58,1,1,2,1,2,1,1,0,64,0,1,1,0,0
18,72,2,2,7,80,2,1,2,2,0,2,0,1,66,0,1,1,1,1
17,85,1,1,9,74,1,1,1,1,1,2,0,0,67,1,0,1,1,0
22,83,1,0,8,86,1,3,1,0,0,4,0,0,68,1,1,1,1,0
26,84,1,1,8,76,1,5,1,2,1,2,0,1,71,1,1,1,0,0
19,82,2,0,9,71,1,1,0,2,1,3,1,0,67,0,0,1,0,0
26,71,2,1,7,76,1,3,0,1,2,2,2,1,69,1,1,1,1,0
29,70,1,0,7,72,0,1,1,1,2,4,1,0,67,1,1,1,1,0
15,65,0,2,8,52,1,4,0,1,1,3,0,1,61,0,0,1,1,1
15,94,1,1,7,84,1,0,1,2,2,2,0,1,68,1,1,1,0,0
19,85,0,0,8,98,1,2,1,0,1,4,0,0,67,0,0,1,1,0
22,67,0,1,6,71,0,1,1,2,1,4,1,1,64,1,1,1,1,0
17,67,1,1,4,71,1,3,1,2,0,2,0,1,63,0,1,1,1,0
28,95,0,1,8,52,2,3,2,2,0,4,1,0,72,1,1,1,0,0
23,90,2,1,5,95,0,2,0,1,0,2,0,1,69,1,1,1,0,0
20,86,0,2,6,96,1,1,2,0,1,2,0,2,66,1,1,1,0,1
11,76,1,1,8,91,0,1,2,2,1,3,1,0,64,0,0,1,1,1
12,70,0,1,8,55,1,2,1,2,0,4,0,0,61,0,1,1,1,0
22,99,1,2,9,95,1,2,0,0,0,4,0,0,71,1,1,1,1,1
7,92,0,1,4,51,1,0,2,1,2,1,0,0,63,0,1,1,1,0
26,72,1,0,7,72,0,2,1,0,1,4,0,0,65,0,1,1,0,0
19,94,2,0,7,75,1,2,2,1,0,5,1,0,71,0,1,1,1,0
39,90,2,2,8,92,2,2,1,2,1,1,0,0,78,0,0,1,0,0
34,72,1,2,9,88,0,1,2,1,2,3,2,0,73,1,0,1,1,0
19,77,0,1,5,90,0,1,0,2,1,3,1,0,65,0,0,1,0,0
19,67,0,1,7,93,2,0,1,1,2,4,2,0,66,1,1,1,1,0
26,64,2,0,8,74,0,3,1,2,1,2,0,0,66,1,1,1,1,0
30,89,1,1,6,89,1,3,2,1,1,3,2,1,74,1,1,1,0,0
10,71,1,0,10,53,0,4,2,1,2,3,0,0,62,0,0,1,0,0
9,93,2,0,6,72,0,1,1,1,2,2,1,0,66,0,1,1,1,0
16,100,2,2,7,52,1,4,0,1,0,4,0,0,71,0,1,1,0,0
23,63,2,1,5,96,1,2,2,1,1,2,0,0,67,0,1,1,1,0
23,79,2,0,7,98,0,0,1,2,1,4,1,0,69,0,1,1,1,0
26,92,1,2,4,54,1,2,2,1,2,4,0,1,72,1,1,1,0,0
13,92,2,2,7,77,1,2,2,1,2,4,2,0,72,1,1,1,1,0
6,90,1,1,9,66,1,2,1,2,2,2,0,2,65,1,1,1,1,0
25,74,2,2,5,67,2,1,1,1,2,5,2,0,71,1,1,1,0,0
15,78,1,1,5,73,1,0,2,2,2,1,1,0,64,1,0,1,0,1
8,84,1,0,9,56,0,1,0,1,2,2,0,1,61,1,1,1,1,0
21,99,1,0,9,59,0,1,2,2,0,2,1,1,69,0,1,1,1,0
25,73,0,1,5,79,1,1,0,1,1,5,0,1,65,0,0,1,1,0
19,97,1,0,10,51,2,3,0,2,1,4,1,2,69,0,1,1,1,0
17,71,1,1,8,80,0,2,2,0,1,3,0,0,64,0,1,1,0,0
19,100,1,0,9,66,2,1,2,1,0,4,2,1,69,1,1,1,1,1
18,87,1,1,6,92,0,1,0,1,1,4,0,0,68,0,0,1,1,0
12,79,1,0,9,80,0,1,2,1,2,2,1,1,63,1,1,1,0,0
16,85,0,1,7,85,2,1,1,2,1,2,0,0,66,1,1,1,0,0
23,71,1,1,7,56,0,1,1,1,2,4,0,0,65,0,0,1,0,0
22,71,2,1,8,63,1,2,1,2,0,2,0,1,66,1,1,1,1,0
21,65,1,1,6,100,1,3,1,1,1,4,2,0,67,1,1,1,0,0
14,65,1,2,5,72,0,3,0,2,0,2,0,0,62,1,0,1,1,0
19,74,1,2,7,68,1,2,0,2,0,2,0,0,66,0,1,1,1,0
7,91,2,1,7,94,2,3,2,1,1,3,2,1,68,0,1,0,0,0
21,84,1,1,6,52,1,2,2,2,0,5,0,1,68,1,1,1,1,0
29,64,0,1,9,77,1,0,0,2,0,2,0,1,63,0,1,1,0,0
11,94,2,0,10,61,1,1,1,0,1,3,1,1,66,1,1,1,1,0
16,84,2,0,6,68,0,3,1,1,1,3,0,0,65,1,0,0,0,0
22,98,2,1,7,60,1,1,2,1,2,1,0,0,72,1,1,1,1,0
28,87,1,1,6,52,1,4,0,0,1,3,2,0,70,0,0,1,0,0
17,67,2,0,10,71,1,1,1,1,2,3,0,0,63,1,1,1,0,0
16,79,1,1,8,89,1,0,0,2,1,4,0,0,65,1,0,1,0,0
8,86,2,0,8,98,0,1,0,1,1,1,1,0,65,1,0,1,1,0
21,61,2,2,9,81,1,1,1,1,1,3,2,0,66,1,0,1,0,0
32,61,2,1,7,69,2,0,2,1,2,3,0,1,68,0,1,1,1,0
22,65,1,0,7,88,0,2,1,1,2,4,1,0,64,1,1,0,1,0
20,70,2,1,9,75,0,3,1,1,1,4,1,1,66,1,1,1,0,0
22,77,0,1,8,68,1,3,2,2,2,4,0,1,68,1,1,1,1,0
20,79,0,1,6,59,1,0,0,1,2,2,0,1,64,1,1,1,1,0
15,66,1,1,6,90,0,2,1,1,0,3,1,2,62,0,1,1,0,0
25,87,1,1,6,75,1,0,0,1,1,2,0,0,67,1,0,0,1,1
21,84,0,2,9,98,1,1,0,1,0,3,0,1,67,1,1,1,0,0
20,72,1,1,9,90,0,1,1,1,1,2,2,1,65,1,0,1,0,0
14,61,0,1,10,71,1,2,0,1,1,4,0,0,59,1,1,0,1,0
28,63,1,2,6,87,0,0,0,1,2,2,0,1,66,0,1,1,1,0
24,76,2,0,7,73,1,4,1,1,1,2,0,0,68,0,1,1,0,0
17,66,2,1,6,54,1,2,2,0,2,3,0,0,63,0,1,1,0,1
26,75,1,0,7,76,1,2,1,1,1,3,1,0,68,1,1,1,1,0
17,85,2,0,8,93,0,2,1,2,2,3,1,2,68,0,1,1,1,0
15,82,1,1,7,93,1,3,0,2,0,2,0,1,66,0,1,1,1,0
15,69,2,0,9,79,0,1,1,1,2,2,0,1,63,0,0,1,0,0
9,74,1,0,6,69,0,3,0,1,2,2,0,1,61,0,0,1,0,0
23,85,2,1,8,51,0,0,2,0,0,4,1,0,68,0,1,1,1,0
9,94,2,0,6,66,0,0,0,2,2,3,1,0,66,1,1,1,0,0
13,90,1,2,4,99,2,1,2,1,1,4,1,1,69,1,1,1,0,1
8,82,1,2,5,86,1,0,0,1,0,3,2,0,64,0,1,0,1,0
19,74,1,1,7,86,2,1,2,1,2,3,2,0,68,1,0,1,0,0
19,75,1,2,10,88,0,0,0,2,2,2,0,0,66,0,1,1,0,0
18,95,1,1,6,81,1,0,0,1,2,3,0,0,68,0,1,1,0,1
14,62,1,2,7,79,0,2,1,1,2,2,0,1,62,0,0,1,1,0
13,100,1,0,8,73,0,1,0,1,1,3,2,0,68,1,1,1,1,0
23,87,1,2,6,72,1,1,0,2,0,3,1,1,69,1,0,1,0,0
17,87,2,2,6,94,1,2,0,1,1,3,0,1,70,1,0,1,1,0
22,62,2,1,7,70,0,4,0,1,0,2,1,0,65,0,1,1,1,0
15,84,0,1,6,92,1,3,1,1,2,3,1,0,68,0,1,1,1,0
21,79,1,2,4,92,0,0,0,1,0,2,2,0,67,0,1,1,0,0
28,64,0,1,6,89,1,0,0,0,1,4,1,2,64,1,1,1,1,0
24,71,0,1,8,52,1,2,1,1,0,3,1,0,63,0,1,0,0,0
18,96,1,0,8,57,1,1,1,1,0,2,0,0,67,0,1,1,1,0
22,82,2,0,9,66,1,1,0,2,0,3,0,1,66,1,0,1,0,0
19,77,2,0,9,92,1,2,0,1,2,4,0,0,67,0,1,1,1,0
20,63,1,1,6,94,1,2,1,1,1,3,0,2,63,0,1,0,1,0
18,89,1,1,6,52,1,3,2,2,2,3,0,1,69,0,1,1,1,0
19,88,2,2,6,66,1,3,1,1,2,2,0,0,70,0,1,1,0,0
21,85,2,1,7,93,1,0,2,1,1,4,0,1,70,1,1,1,1,0
14,80,2,1,6,62,1,0,2,1,0,2,2,0,65,1,0,1,0,0
14,77,0,0,7,99,0,2,1,1,2,2,2,1,64,0,1,1,0,0
12,84,1,2,6,74,2,1,1,2,0,3,1,1,67,0,1,1,1,0
10,69,0,1,8,97,1,1,1,1,0,3,0,0,61,0,0,1,0,0
13,98,1,2,6,71,1,1,0,2,2,1,1,0,70,0,0,1,1,0
21,84,2,0,6,66,2,2,2,1,2,4,1,2,68,1,0,1,0,1
15,72,1,1,8,68,2,0,1,1,2,2,0,0,64,0,1,1,1,0
23,78,2,1,8,94,1,1,2,1,1,2,0,1,68,1,0,1,0,1
20,92,1,0,7,67,0,1,1,1,2,5,0,0,68,1,1,1,0,0
8,66,2,2,8,83,1,0,0,1,2,4,1,0,63,1,0,1,1,0
24,72,0,1,8,73,0,1,0,1,2,2,1,1,65,0,1,1,1,0
25,87,0,1,10,97,1,4,0,0,1,3,0,0,69,0,0,1,1,1
14,73,1,2,8,58,1,2,0,2,0,2,1,1,63,1,1,1,0,0
23,92,0,1,10,71,1,1,0,1,1,3,1,0,69,1,1,1,1,0
15,65,2,0,7,56,1,3,2,1,2,3,0,0,61,0,0,0,1,1
21,91,0,2,9,79,1,2,0,1,1,3,1,2,69,0,0,1,1,0
12,63,2,1,9,70,0,1,2,0,2,3,1,0,62,0,1,1,0,0
9,61,0,2,7,53,1,0,1,1,2,2,2,2,58,1,1,1,1,1
18,96,1,2,6,92,1,2,1,1,2,3,0,2,71,1,1,1,1,0
19,83,2,0,6,69,1,5,1,1,2,2,2,2,69,1,0,1,0,0
18,74,2,1,8,75,2,1,2,2,2,3,2,1,68,1,1,1,0,0
13,69,1,0,5,70,1,0,1,2,0,2,1,0,61,1,0,1,0,0
18,85,2,1,6,74,1,3,0,1,0,2,1,2,67,1,0,1,1,0
22,80,1,2,9,51,1,2,1,1,0,3,2,0,68,1,1,1,1,0
20,100,1,1,8,91,1,3,0,1,2,3,0,0,72,1,1,1,1,0
21,99,2,0,4,67,1,1,1,1,0,4,1,0,71,0,0,1,1,0
16,85,1,1,5,86,0,3,1,1,2,2,0,0,67,1,1,0,1,0
27,78,1,1,10,53,1,3,1,1,1,4,2,1,68,1,0,1,0,1
13,80,1,1,9,76,1,0,2,1,1,2,0,0,64,0,1,1,0,0
23,87,1,2,6,95,2,3,2,1,2,0,0,0,73,0,0,1,0,0
27,64,0,1,5,70,1,0,0,2,2,4,0,0,65,0,1,1,1,0
23,73,0,2,5,60,2,1,1,1,2,2,2,0,67,0,0,1,0,0
19,63,2,1,8,55,0,0,1,1,2,4,1,1,63,0,0,1,1,0
17,63,1,1,10,93,1,0,0,1,2,2,2,0,63,0,1,1,1,1
26,68,1,1,10,62,2,4,1,1,1,2,2,0,69,0,1,1,1,0
11,79,2,2,5,99,1,1,2,0,2,3,0,0,68,0,1,1,1,0
14,91,1,1,7,62,1,2,0,2,1,2,1,0,68,1,1,1,1,0
18,79,2,2,6,74,1,3,0,1,2,4,0,0,69,1,1,1,1,0
27,73,2,2,7,73,2,5,2,2,0,3,0,0,73,0,1,1,1,0
22,63,2,2,5,53,2,3,0,2,0,2,0,0,66,1,1,1,1,0
14,82,1,1,6,77,1,3,1,1,2,3,1,0,68,0,1,1,1,0
18,71,1,1,6,84,1,2,1,0,1,2,2,0,65,1,1,1,0,0
16,85,1,1,8,87,2,4,0,1,0,3,0,2,67,1,0,1,0,0
16,99,1,1,6,76,0,2,1,1,2,4,1,0,70,0,0,1,0,0
26,64,1,2,6,91,1,1,0,1,1,4,0,1,66,1,0,1,0,0
12,68,1,2,8,88,2,3,0,1,0,3,2,1,64,0,1,1,0,0
30,79,1,2,9,60,1,1,0,1,1,3,0,0,69,0,1,1,0,0
25,99,0,1,10,70,1,1,1,1,2,5,1,2,71,0,1,1,0,0
27,91,1,0,8,57,1,0,0,0,1,4,2,1,68,1,0,1,0,0
17,96,2,1,7,57,0,2,1,1,0,3,1,1,68,0,0,1,0,0
19,73,0,1,9,86,2,0,1,2,2,3,1,0,66,0,1,1,1,0
11,100,0,2,9,77,1,2,1,2,2,3,2,0,70,0,1,1,0,0
17,64,1,2,8,80,1,0,2,2,2,2,2,0,65,0,1,1,0,0
23,62,1,0,5,87,1,1,1,1,0,4,0,0,63,0,1,1,1,0
28,94,0,1,9,64,1,0,1,1,1,3,0,1,70,0,1,1,1,0
13,97,0,1,8,70,1,0,2,1,1,2,2,1,67,0,0,1,1,0
18,64,1,1,6,80,1,1,1,1,2,5,0,0,63,1,1,1,0,1
19,65,2,1,6,55,1,1,0,2,2,3,2,1,64,1,1,1,0,0
12,61,0,1,8,92,1,2,2,1,1,4,0,1,60,1,1,1,1,1
24,64,1,1,4,67,0,0,0,1,1,1,0,0,62,1,1,1,1,0
16,68,1,2,7,83,2,2,0,2,2,2,0,0,65,0,1,1,0,0
19,99,0,0,6,100,1,0,2,0,0,3,2,0,69,1,0,1,0,0
17,87,1,2,6,74,0,1,0,2,1,3,1,1,68,0,0,1,1,0
15,91,1,1,6,61,1,1,1,2,2,2,0,1,66,1,1,0,0,0
20,91,2,2,5,61,0,4,0,1,2,2,2,0,72,1,1,1,1,0
19,81,1,2,9,53,1,2,2,1,2,3,0,0,68,1,1,1,1,0
18,92,1,1,4,88,1,3,2,1,1,2,0,1,69,1,1,1,0,0
16,84,1,1,7,65,0,1,2,2,0,3,0,1,65,1,1,1,0,0
22,73,2,1,6,59,0,0,0,1,2,1,0,0,65,1,1,1,1,0
30,82,0,1,10,86,0,2,0,2,1,4,0,0,70,0,1,1,1,0
21,81,1,0,7,65,2,1,1,1,2,2,1,1,67,1,1,1,1,0
26,93,2,1,4,80,1,4,0,1,2,3,1,0,73,1,0,1,0,1
12,99,2,2,8,71,1,2,1,0,1,2,1,0,70,0,1,1,0,0
21,76,1,1,5,67,1,1,2,0,2,3,0,1,66,1,0,1,1,0
13,91,1,1,8,74,1,1,0,1,2,1,2,0,68,1,0,1,1,0
11,64,1,1,8,66,1,2,0,1,2,2,1,1,61,1,1,1,1,0
16,91,1,2,9,94,0,0,2,1,2,3,2,0,70,1,1,1,0,0
27,75,1,0,7,54,0,2,1,1,0,3,2,0,66,0,1,1,1,0
26,62,2,1,8,52,1,4,0,1,1,5,1,0,67,1,1,1,1,0
21,75,2,2,7,70,2,1,1,2,1,3,2,0,69,0,0,1,0,0
11,84,1,0,6,59,0,2,1,1,2,3,0,0,64,0,1,1,1,0
19,65,2,1,9,87,0,0,2,2,2,2,1,1,65,1,1,1,1,0
22,97,2,1,5,68,0,7,1,2,0,5,1,0,75,0,0,1,1,0
21,63,2,1,7,63,1,2,1,1,1,2,0,2,63,1,1,1,0,0
9,97,2,1,6,68,0,5,1,1,1,3,1,0,69,1,0,1,0,0
15,88,1,2,8,61,0,2,1,2,2,4,0,0,68,1,1,1,1,1
20,73,1,0,6,65,1,2,2,2,2,2,1,0,66,1,0,1,1,0
23,76,0,1,6,78,0,2,2,1,2,2,0,1,66,0,1,1,1,0
7,90,0,1,7,93,0,4,1,1,1,3,1,0,66,1,1,1,1,0
19,84,1,1,9,69,1,2,1,0,1,4,1,0,68,0,1,1,1,0
21,87,0,1,6,66,1,1,0,0,0,2,0,1,65,0,1,1,1,0
25,76,1,2,6,89,2,3,0,1,1,3,1,0,70,1,1,1,0,0
24,80,1,2,5,51,1,3,2,0,2,2,0,0,68,0,1,1,0,0
23,100,1,1,6,65,0,1,1,2,1,2,0,0,70,0,1,1,0,1
15,69,0,1,8,73,1,2,1,1,1,2,0,1,61,1,1,1,0,0
9,77,0,0,7,80,1,3,1,1,2,3,0,0,61,1,1,1,0,1
18,72,0,2,7,58,0,6,0,1,2,0,0,1,64,1,1,1,0,0
26,91,0,1,10,72,0,4,2,1,1,3,1,1,71,1,1,1,0,0
28,91,2,1,4,78,0,1,1,0,2,3,0,1,72,1,1,1,1,0
24,72,1,2,10,76,2,1,0,1,0,3,0,0,66,1,1,0,1,0
23,63,1,1,9,79,2,0,0,1,0,4,0,2,63,0,0,1,1,0
22,60,0,0,7,83,1,3,1,1,2,1,1,0,62,0,1,0,0,0
17,77,1,1,8,69,0,3,2,1,1,3,0,0,65,1,1,1,1,1
19,76,1,1,6,53,1,2,1,1,2,5,0,0,66,1,1,1,1,0
30,100,0,2,7,53,1,2,0,2,1,3,0,1,72,1,0,1,0,0
14,79,2,1,10,93,1,2,1,1,1,3,1,0,68,1,1,1,1,0
30,70,2,0,6,84,2,2,1,1,2,3,2,0,70,1,1,1,0,0
18,96,1,1,7,88,1,1,1,2,0,3,0,1,70,0,0,1,1,0
28,80,1,2,6,96,2,2,0,1,2,6,0,0,73,1,1,1,0,0
12,84,1,2,6,88,2,2,2,2,2,2,0,0,67,1,1,0,0,0
24,64,1,0,6,85,1,3,1,1,2,2,2,1,65,1,1,1,0,0
16,75,2,0,5,83,1,1,1,2,0,3,1,1,65,0,0,1,1,0
12,98,0,1,7,63,1,0,2,1,1,3,0,0,65,0,0,1,0,1
21,84,1,1,7,98,1,0,1,1,1,4,1,0,70,1,1,1,1,0
26,74,1,0,6,77,1,3,1,1,0,2,0,2,66,1,0,1,1,0
15,85,1,1,4,61,1,0,1,0,1,1,1,0,65,1,1,1,1,0
11,96,2,2,7,60,1,2,0,1,1,1,0,0,68,1,1,1,0,0
19,71,1,1,7,91,1,3,2,1,0,1,0,1,66,0,1,1,1,0
19,80,0,1,10,63,2,1,1,1,1,2,1,0,65,0,1,0,1,0
23,98,1,2,7,52,0,2,0,2,2,4,0,0,71,0,0,1,1,1
26,67,0,1,8,71,1,2,2,1,0,3,0,0,65,1,0,1,1,0
20,89,0,1,6,91,2,0,1,1,2,4,1,0,70,1,0,1,1,0
31,85,1,1,9,71,0,0,1,2,0,2,1,1,69,0,1,1,1,1
21,87,1,1,6,90,2,3,2,1,0,4,0,0,71,1,1,1,0,0
18,74,1,2,8,91,1,0,1,2,2,2,0,0,67,0,0,1,1,0
10,73,1,1,8,93,2,3,0,1,2,2,0,1,64,1,1,1,1,1
18,87,0,0,8,79,2,1,0,2,0,4,1,0,82,1,1,1,0,0
18,69,1,2,10,85,1,2,2,1,2,0,1,1,66,0,0,1,1,0
26,77,0,1,6,63,0,1,0,2,0,4,0,0,66,1,1,1,1,0
23,68,2,1,9,55,1,1,1,1,2,3,0,1,65,1,1,1,1,0
13,60,1,1,9,77,0,2,1,2,2,5,0,0,61,1,0,1,0,1
21,99,1,2,7,51,2,2,1,0,1,2,2,0,72,0,0,1,0,0
24,77,2,1,10,73,1,3,1,1,2,3,0,0,70,1,1,1,1,0
29,99,1,1,7,55,0,0,1,1,2,3,0,1,71,1,0,1,1,0
25,66,2,1,7,55,1,4,1,1,1,2,0,1,84,0,1,1,1,1
25,83,2,2,7,94,0,2,0,2,2,3,1,1,72,1,1,1,1,1
20,68,1,2,5,82,1,1,0,2,2,3,2,0,67,0,1,0,1,0
22,92,2,0,8,82,1,2,1,1,1,5,2,0,72,1,0,1,0,0
27,91,0,2,8,70,0,1,1,0,1,6,0,1,70,0,1,1,1,0
12,65,1,2,7,71,1,1,0,2,1,4,0,1,62,1,1,1,0,0
18,96,2,1,10,65,0,3,1,1,2,2,1,1,71,0,1,1,1,0
15,68,0,1,6,72,0,3,2,0,1,3,0,0,62,0,1,1,0,0
22,85,1,1,4,79,0,1,0,0,2,3,0,0,68,0,1,1,1,0
27,99,2,1,10,59,2,2,0,1,2,3,0,0,74,1,1,1,0,0
16,95,2,2,9,63,1,0,1,0,2,3,0,0,68,1,0,0,0,0
6,98,1,0,8,75,1,1,2,1,1,3,2,2,64,0,1,1,0,1
18,74,2,1,6,69,1,0,0,1,2,4,0,1,65,1,1,1,1,0
25,64,1,0,8,91,1,1,0,0,2,5,1,0,66,1,1,1,1,0
23,68,1,2,5,91,0,5,0,1,1,1,1,0,68,0,1,1,0,0
23,80,1,1,7,67,0,2,0,2,1,4,0,0,67,1,1,1,0,0
18,92,1,1,6,73,0,1,1,2,1,5,0,1,67,0,1,1,1,1
12,66,1,2,7,99,0,2,1,0,1,3,0,1,63,1,1,1,1,0
23,86,1,2,8,91,1,2,0,1,0,1,1,0,71,0,1,1,1,0
15,73,1,2,5,61,0,1,0,2,2,2,2,1,63,1,0,0,0,0
33,74,1,0,8,64,1,0,1,1,0,3,0,0,66,1,1,1,0,1
23,86,2,1,7,54,0,2,1,1,0,2,0,0,67,0,1,1,0,1
